y m d lod sig
1998 10  5  1.8855  0.0214 
1998 10  6  1.9100  0.0201 
1998 10  7  1.8394  0.0190 
1998 10  8  1.7300  0.0193 
1998 10  9  1.5865  0.0210 
1998 10 10  1.4588  0.0227 
1998 10 11  1.3515  0.0235 
1998 10 12  1.2702  0.0242 
1998 10 13  1.2209  0.0239 
1998 10 14  1.2569  0.0222 
1998 10 15  1.3386  0.0211 
1998 10 16  1.3926  0.0212 
1998 10 17  1.4242  0.0217 
1998 10 18  1.4623  0.0217 
1998 10 19  1.4725  0.0214 
1998 10 20  1.4692  0.0205 
1998 10 21  1.4485  0.0188 
1998 10 22  1.3802  0.0177 
1998 10 23  1.2961  0.0182 
1998 10 24  1.2501  0.0195 
1998 10 25  1.2376  0.0208 
1998 10 26  1.2052  0.0221 
1998 10 27  1.1735  0.0226 
1998 10 28  1.1908  0.0227 
1998 10 29  1.3006  0.0241 
1998 10 30  1.5140  0.0257 
1998 10 31  1.7692  0.0257 
1998 11  1  2.0121  0.0241 
1998 11  2  2.1537  0.0222 
1998 11  3  2.1356  0.0206 
1998 11  4  2.0158  0.0193 
1998 11  5  1.8661  0.0194 
1998 11  6  1.6907  0.0210 
1998 11  7  1.5436  0.0222 
1998 11  8  1.4584  0.0225 
1998 11  9  1.4364  0.0225 
1998 11 10  1.4504  0.0225 
1998 11 11  1.4733  0.0220 
1998 11 12  1.5009  0.0214 
1998 11 13  1.5220  0.0211 
1998 11 14  1.5198  0.0210 
1998 11 15  1.4936  0.0214 
1998 11 16  1.4632  0.0217 
1998 11 17  1.4150  0.0215 
1998 11 18  1.3627  0.0210 
1998 11 19  1.3026  0.0218 
1998 11 20  1.2600  0.0231 
1998 11 21  1.2377  0.0228 
1998 11 22  1.2293  0.0217 
1998 11 23  1.2439  0.0215 
1998 11 24  1.2710  0.0218 
1998 11 25  1.3218  0.0216 
1998 11 26  1.4323  0.0215 
1998 11 27  1.6106  0.0224 
1998 11 28  1.7863  0.0234 
1998 11 29  1.8797  0.0242 
1998 11 30  1.8521  0.0244 
1998 12  1  1.7453  0.0238 
1998 12  2  1.6054  0.0226 
1998 12  3  1.4443  0.0227 
1998 12  4  1.2853  0.0237 
1998 12  5  1.1672  0.0239 
1998 12  6  1.1130  0.0230 
1998 12  7  1.1003  0.0216 
1998 12  8  1.0762  0.0203 
1998 12  9  1.0889  0.0201 
1998 12 10  1.1587  0.0211 
1998 12 11  1.1864  0.0221 
1998 12 12  1.1617  0.0219 
1998 12 13  1.1150  0.0214 
1998 12 14  1.0572  0.0213 
1998 12 15  0.9855  0.0203 
1998 12 16  0.8840  0.0180 
1998 12 17  0.7881  0.0170 
1998 12 18  0.7236  0.0179 
1998 12 19  0.6743  0.0195 
1998 12 20  0.6374  0.0206 
1998 12 21  0.6373  0.0205 
1998 12 22  0.6889  0.0191 
1998 12 23  0.8119  0.0185 
1998 12 24  0.9914  0.0198 
1998 12 25  1.1712  0.0216 
1998 12 26  1.2996  0.0225 
1998 12 27  1.3499  0.0228 
1998 12 28  1.3404  0.0230 
1998 12 29  1.2811  0.0217 
1998 12 30  1.1843  0.0197 
1998 12 31  1.0758  0.0200 
1999  1  1  0.9437  0.0246 
1999  1  2  0.8687  0.0253 
1999  1  3  0.8299  0.0255 
1999  1  4  0.8288  0.0244 
1999  1  5  0.8897  0.0228 
1999  1  6  0.9877  0.0219 
1999  1  7  1.0699  0.0213 
1999  1  8  1.0878  0.0210 
1999  1  9  1.0618  0.0211 
1999  1 10  1.0516  0.0214 
1999  1 11  1.0008  0.0220 
1999  1 12  0.8866  0.0225 
1999  1 13  0.7760  0.0226 
1999  1 14  0.7053  0.0225 
1999  1 15  0.6496  0.0225 
1999  1 16  0.5783  0.0223 
1999  1 17  0.5258  0.0220 
1999  1 18  0.5612  0.0218 
1999  1 19  0.6866  0.0217 
1999  1 20  0.8336  0.0217 
1999  1 21  1.0198  0.0219 
1999  1 22  1.2190  0.0227 
1999  1 23  1.3619  0.0241 
1999  1 24  1.4078  0.0243 
1999  1 25  1.3752  0.0238 
1999  1 26  1.3017  0.0238 
1999  1 27  1.2125  0.0246 
1999  1 28  1.1463  0.0253 
1999  1 29  1.1452  0.0254 
1999  1 30  1.1761  0.0252 
1999  1 31  1.2082  0.0249 
1999  2  1  1.2484  0.0251 
1999  2  2  1.2898  0.0256 
1999  2  3  1.3292  0.0252 
1999  2  4  1.3388  0.0244 
1999  2  5  1.3226  0.0240 
1999  2  6  1.2941  0.0237 
1999  2  7  1.2407  0.0234 
1999  2  8  1.1740  0.0228 
1999  2  9  1.0903  0.0217 
1999  2 10  1.0062  0.0208 
1999  2 11  0.9236  0.0206 
1999  2 12  0.8823  0.0205 
1999  2 13  0.9105  0.0204 
1999  2 14  1.0168  0.0206 
1999  2 15  1.1425  0.0212 
1999  2 16  1.2662  0.0219 
1999  2 17  1.4411  0.0225 
1999  2 18  1.6085  0.0227 
1999  2 19  1.6842  0.0227 
1999  2 20  1.6687  0.0227 
1999  2 21  1.6334  0.0228 
1999  2 22  1.5213  0.0230 
1999  2 23  1.3254  0.0224 
1999  2 24  1.1258  0.0213 
1999  2 25  0.9925  0.0208 
1999  2 26  0.9214  0.0211 
1999  2 27  0.9138  0.0220 
1999  2 28  0.9344  0.0233 
1999  3  1  0.9323  0.0239 
1999  3  2  0.9205  0.0238 
1999  3  3  0.9350  0.0243 
1999  3  4  1.0124  0.0250 
1999  3  5  1.0609  0.0248 
1999  3  6  0.9381  0.0237 
1999  3  7  0.8531  0.0226 
1999  3  8  0.8051  0.0220 
1999  3  9  0.7348  0.0219 
1999  3 10  0.6937  0.0217 
1999  3 11  0.6890  0.0218 
1999  3 12  0.7311  0.0222 
1999  3 13  0.8334  0.0227 
1999  3 14  0.9863  0.0232 
1999  3 15  1.1652  0.0238 
1999  3 16  1.3323  0.0244 
1999  3 17  1.4468  0.0251 
1999  3 18  1.5567  0.0254 
1999  3 19  1.6623  0.0252 
1999  3 20  1.7167  0.0253 
1999  3 21  1.6610  0.0256 
1999  3 22  1.5283  0.0252 
1999  3 23  1.3623  0.0240 
1999  3 24  1.2308  0.0230 
1999  3 25  1.1754  0.0228 
1999  3 26  1.1790  0.0230 
1999  3 27  1.2128  0.0232 
1999  3 28  1.2537  0.0235 
1999  3 29  1.3182  0.0236 
1999  3 30  1.3867  0.0239 
1999  3 31  1.4292  0.0246 
1999  4  1  1.4336  0.0254 
1999  4  2  1.3966  0.0257 
1999  4  3  1.3246  0.0259 
1999  4  4  1.2559  0.0260 
1999  4  5  1.1998  0.0260 
1999  4  6  1.1691  0.0251 
1999  4  7  1.1263  0.0237 
1999  4  8  1.0952  0.0228 
1999  4  9  1.1114  0.0228 
1999  4 10  1.1783  0.0233 
1999  4 11  1.2980  0.0234 
1999  4 12  1.4945  0.0230 
1999  4 13  1.7115  0.0224 
1999  4 14  1.8655  0.0217 
1999  4 15  1.9325  0.0212 
1999  4 16  1.9452  0.0213 
1999  4 17  1.8559  0.0216 
1999  4 18  1.6809  0.0218 
1999  4 19  1.5039  0.0217 
1999  4 20  1.3924  0.0215 
1999  4 21  1.2921  0.0216 
1999  4 22  1.2276  0.0221 
1999  4 23  1.2283  0.0222 
1999  4 24  1.2707  0.0218 
1999  4 25  1.3378  0.0218 
1999  4 26  1.4060  0.0219 
1999  4 27  1.4655  0.0218 
1999  4 28  1.4900  0.0214 
1999  4 29  1.4757  0.0209 
1999  4 30  1.4204  0.0209 
1999  5  1  1.3178  0.0210 
1999  5  2  1.1849  0.0210 
1999  5  3  1.0464  0.0208 
1999  5  4  0.9288  0.0206 
1999  5  5  0.7992  0.0206 
1999  5  6  0.7188  0.0209 
1999  5  7  0.7389  0.0211 
1999  5  8  0.8370  0.0211 
1999  5  9  0.9751  0.0214 
1999  5 10  1.1387  0.0215 
1999  5 11  1.3135  0.0208 
1999  5 12  1.4939  0.0201 
1999  5 13  1.5996  0.0200 
1999  5 14  1.5785  0.0203 
1999  5 15  1.4494  0.0207 
1999  5 16  1.2821  0.0207 
1999  5 17  1.1272  0.0203 
1999  5 18  1.0435  0.0201 
1999  5 19  1.0417  0.0202 
1999  5 20  1.0824  0.0199 
1999  5 21  1.1458  0.0193 
1999  5 22  1.2250  0.0192 
1999  5 23  1.2777  0.0197 
1999  5 24  1.2974  0.0203 
1999  5 25  1.2953  0.0207 
1999  5 26  1.2063  0.0209 
1999  5 27  1.0589  0.0210 
1999  5 28  0.9229  0.0212 
1999  5 29  0.8176  0.0211 
1999  5 30  0.7247  0.0207 
1999  5 31  0.6450  0.0203 
1999  6  1  0.5898  0.0205 
1999  6  2  0.5529  0.0208 
1999  6  3  0.5758  0.0211 
1999  6  4  0.6757  0.0213 
1999  6  5  0.8023  0.0212 
1999  6  6  0.9108  0.0209 
1999  6  7  1.0519  0.0209 
1999  6  8  1.2276  0.0209 
1999  6  9  1.3701  0.0210 
1999  6 10  1.4133  0.0213 
1999  6 11  1.3353  0.0216 
1999  6 12  1.1536  0.0222 
1999  6 13  0.9396  0.0233 
1999  6 14  0.7609  0.0242 
1999  6 15  0.6546  0.0236 
1999  6 16  0.6098  0.0223 
1999  6 17  0.6426  0.0214 
1999  6 18  0.6971  0.0208 
1999  6 19  0.7365  0.0203 
1999  6 20  0.7562  0.0200 
1999  6 21  0.7331  0.0199 
1999  6 22  0.6722  0.0200 
1999  6 23  0.5750  0.0201 
1999  6 24  0.4354  0.0203 
1999  6 25  0.3050  0.0207 
1999  6 26  0.1804  0.0214 
1999  6 27  0.0474  0.0225 
1999  6 28 -0.0708  0.0240 
1999  6 29 -0.1226  0.0244 
1999  6 30 -0.1223  0.0232 
1999  7  1 -0.0846  0.0220 
1999  7  2  0.0083  0.0214 
1999  7  3  0.0640  0.0209 
1999  7  4  0.1967  0.0208 
1999  7  5  0.4168  0.0213 
1999  7  6  0.6033  0.0219 
1999  7  7  0.6951  0.0225 
1999  7  8  0.6509  0.0230 
1999  7  9  0.5431  0.0228 
1999  7 10  0.4313  0.0220 
1999  7 11  0.3512  0.0216 
1999  7 12  0.2912  0.0218 
1999  7 13  0.2593  0.0222 
1999  7 14  0.2939  0.0225 
1999  7 15  0.3966  0.0225 
1999  7 16  0.4999  0.0218 
1999  7 17  0.5457  0.0206 
1999  7 18  0.5371  0.0196 
1999  7 19  0.4928  0.0191 
1999  7 20  0.4439  0.0192 
1999  7 21  0.3888  0.0195 
1999  7 22  0.2917  0.0196 
1999  7 23  0.1832  0.0197 
1999  7 24  0.0864  0.0199 
1999  7 25 -0.0021  0.0204 
1999  7 26 -0.0548  0.0213 
1999  7 27 -0.0295  0.0223 
1999  7 28  0.0482  0.0232 
1999  7 29  0.1425  0.0235 
1999  7 30  0.2947  0.0233 
1999  7 31  0.4633  0.0232 
1999  8  1  0.6054  0.0233 
1999  8  2  0.7252  0.0231 
1999  8  3  0.8307  0.0225 
1999  8  4  0.8430  0.0219 
1999  8  5  0.7055  0.0215 
1999  8  6  0.5366  0.0213 
1999  8  7  0.3853  0.0213 
1999  8  8  0.2632  0.0213 
1999  8  9  0.1869  0.0219 
1999  8 10  0.2136  0.0223 
1999  8 11  0.3191  0.0223 
1999  8 12  0.4256  0.0224 
1999  8 13  0.5053  0.0226 
1999  8 14  0.5916  0.0227 
1999  8 15  0.6764  0.0221 
1999  8 16  0.7040  0.0213 
1999  8 17  0.6522  0.0211 
1999  8 18  0.5484  0.0212 
1999  8 19  0.4390  0.0212 
1999  8 20  0.3459  0.0212 
1999  8 21  0.2840  0.0214 
1999  8 22  0.2651  0.0223 
1999  8 23  0.2841  0.0233 
1999  8 24  0.3363  0.0239 
1999  8 25  0.4601  0.0246 
1999  8 26  0.6651  0.0256 
1999  8 27  0.8851  0.0255 
1999  8 28  1.0598  0.0244 
1999  8 29  1.1681  0.0233 
1999  8 30  1.2369  0.0228 
1999  8 31  1.2135  0.0226 
1999  9  1  1.0939  0.0229 
1999  9  2  0.9313  0.0232 
1999  9  3  0.8067  0.0229 
1999  9  4  0.7214  0.0224 
1999  9  5  0.6826  0.0222 
1999  9  6  0.6765  0.0222 
1999  9  7  0.6925  0.0224 
1999  9  8  0.7214  0.0227 
1999  9  9  0.7626  0.0227 
1999  9 10  0.7905  0.0225 
1999  9 11  0.7763  0.0226 
1999  9 12  0.7153  0.0224 
1999  9 13  0.6413  0.0219 
1999  9 14  0.5399  0.0214 
1999  9 15  0.4308  0.0211 
1999  9 16  0.3364  0.0210 
1999  9 17  0.2779  0.0213 
1999  9 18  0.2771  0.0213 
1999  9 19  0.3263  0.0211 
1999  9 20  0.4331  0.0216 
1999  9 21  0.5994  0.0231 
1999  9 22  0.8028  0.0254 
1999  9 23  0.9876  0.0266 
1999  9 24  1.1045  0.0260 
1999  9 25  1.1575  0.0250 
1999  9 26  1.1645  0.0240 
1999  9 27  1.1313  0.0234 
1999  9 28  1.0284  0.0229 
1999  9 29  0.9022  0.0228 
1999  9 30  0.8011  0.0231 
1999 10  1  0.6879  0.0230 
1999 10  2  0.6203  0.0226 
1999 10  3  0.6884  0.0227 
1999 10  4  0.8735  0.0232 
1999 10  5  1.0529  0.0236 
1999 10  6  1.1824  0.0238 
1999 10  7  1.2808  0.0238 
1999 10  8  1.3418  0.0233 
1999 10  9  1.3609  0.0225 
1999 10 10  1.3212  0.0218 
1999 10 11  1.2121  0.0213 
1999 10 12  1.0712  0.0212 
1999 10 13  0.9575  0.0215 
1999 10 14  0.8931  0.0219 
1999 10 15  0.8225  0.0219 
1999 10 16  0.7471  0.0218 
1999 10 17  0.7319  0.0212 
1999 10 18  0.7780  0.0206 
1999 10 19  0.8962  0.0204 
1999 10 20  1.1038  0.0205 
1999 10 21  1.3636  0.0206 
1999 10 22  1.5985  0.0205 
1999 10 23  1.7894  0.0206 
1999 10 24  1.9012  0.0207 
1999 10 25  1.9092  0.0210 
1999 10 26  1.8197  0.0216 
1999 10 27  1.6289  0.0220 
1999 10 28  1.4081  0.0218 
1999 10 29  1.2537  0.0211 
1999 10 30  1.2099  0.0204 
1999 10 31  1.2558  0.0202 
1999 11  1  1.3268  0.0202 
1999 11  2  1.4078  0.0204 
1999 11  3  1.4837  0.0211 
1999 11  4  1.5169  0.0212 
1999 11  5  1.5158  0.0205 
1999 11  6  1.4703  0.0199 
1999 11  7  1.3926  0.0199 
1999 11  8  1.3175  0.0203 
1999 11  9  1.2887  0.0209 
1999 11 10  1.2553  0.0209 
1999 11 11  1.1741  0.0204 
1999 11 12  1.0912  0.0201 
1999 11 13  1.0970  0.0202 
1999 11 14  1.1983  0.0203 
1999 11 15  1.3154  0.0205 
1999 11 16  1.4204  0.0206 
1999 11 17  1.5305  0.0208 
1999 11 18  1.6671  0.0212 
1999 11 19  1.7741  0.0215 
1999 11 20  1.8233  0.0220 
1999 11 21  1.8007  0.0224 
1999 11 22  1.6754  0.0225 
1999 11 23  1.4797  0.0226 
1999 11 24  1.2658  0.0228 
1999 11 25  1.0713  0.0227 
1999 11 26  0.9737  0.0220 
1999 11 27  0.9780  0.0209 
1999 11 28  1.0547  0.0201 
1999 11 29  1.1772  0.0203 
1999 11 30  1.3331  0.0209 
1999 12  1  1.4298  0.0213 
1999 12  2  1.3995  0.0214 
1999 12  3  1.2916  0.0216 
1999 12  4  1.1807  0.0220 
1999 12  5  1.0817  0.0224 
1999 12  6  0.9971  0.0224 
1999 12  7  0.9124  0.0221 
1999 12  8  0.8311  0.0217 
1999 12  9  0.7861  0.0215 
1999 12 10  0.8069  0.0215 
1999 12 11  0.8669  0.0218 
1999 12 12  0.9209  0.0223 
1999 12 13  0.9976  0.0228 
1999 12 14  1.1426  0.0230 
1999 12 15  1.2869  0.0229 
1999 12 16  1.3808  0.0226 
1999 12 17  1.4759  0.0222 
1999 12 18  1.5403  0.0220 
1999 12 19  1.5269  0.0218 
1999 12 20  1.4234  0.0217 
1999 12 21  1.2600  0.0222 
1999 12 22  1.1076  0.0228 
1999 12 23  1.0307  0.0230 
1999 12 24  1.0359  0.0235 
1999 12 25  1.0979  0.0235 
1999 12 26  1.1861  0.0225 
1999 12 27  1.2665  0.0223 
1999 12 28  1.2997  0.0226 
1999 12 29  1.2630  0.0229 
1999 12 30  1.1723  0.0239 
1999 12 31  1.0636  0.0249 
2000  1  1  0.9394  0.0274 
2000  1  2  0.8034  0.0289 
2000  1  3  0.6680  0.0282 
2000  1  4  0.5441  0.0258 
2000  1  5  0.4369  0.0243 
2000  1  6  0.4100  0.0239 
2000  1  7  0.4240  0.0236 
2000  1  8  0.3865  0.0232 
2000  1  9  0.4639  0.0228 
2000  1 10  0.6120  0.0225 
2000  1 11  0.7567  0.0221 
2000  1 12  0.9018  0.0217 
2000  1 13  1.0574  0.0214 
2000  1 14  1.1766  0.0211 
2000  1 15  1.2001  0.0209 
2000  1 16  1.1277  0.0212 
2000  1 17  1.0329  0.0218 
2000  1 18  0.9568  0.0222 
2000  1 19  0.8700  0.0223 
2000  1 20  0.8188  0.0220 
2000  1 21  0.8635  0.0216 
2000  1 22  0.9799  0.0216 
2000  1 23  1.0994  0.0222 
2000  1 24  1.2083  0.0227 
2000  1 25  1.2886  0.0227 
2000  1 26  1.3073  0.0227 
2000  1 27  1.2579  0.0225 
2000  1 28  1.1534  0.0226 
2000  1 29  1.0101  0.0228 
2000  1 30  0.8398  0.0228 
2000  1 31  0.7080  0.0227 
2000  2  1  0.6471  0.0225 
2000  2  2  0.5709  0.0224 
2000  2  3  0.5000  0.0226 
2000  2  4  0.5091  0.0233 
2000  2  5  0.5836  0.0237 
2000  2  6  0.6989  0.0235 
2000  2  7  0.8710  0.0228 
2000  2  8  1.0757  0.0218 
2000  2  9  1.2176  0.0205 
2000  2 10  1.2315  0.0197 
2000  2 11  1.1273  0.0194 
2000  2 12  0.9901  0.0195 
2000  2 13  0.8733  0.0197 
2000  2 14  0.7660  0.0202 
2000  2 15  0.6660  0.0209 
2000  2 16  0.6609  0.0214 
2000  2 17  0.7162  0.0216 
2000  2 18  0.7667  0.0214 
2000  2 19  0.8534  0.0211 
2000  2 20  1.0202  0.0210 
2000  2 21  1.2006  0.0211 
2000  2 22  1.3155  0.0216 
2000  2 23  1.2937  0.0222 
2000  2 24  1.1326  0.0224 
2000  2 25  0.9192  0.0220 
2000  2 26  0.7509  0.0216 
2000  2 27  0.6788  0.0216 
2000  2 28  0.6069  0.0216 
2000  2 29  0.5241  0.0215 
2000  3  1  0.5757  0.0213 
2000  3  2  0.6062  0.0214 
2000  3  3  0.6119  0.0218 
2000  3  4  0.8279  0.0223 
2000  3  5  1.0291  0.0229 
2000  3  6  1.1820  0.0236 
2000  3  7  1.2894  0.0243 
2000  3  8  1.3535  0.0246 
2000  3  9  1.3910  0.0245 
2000  3 10  1.3552  0.0246 
2000  3 11  1.1997  0.0250 
2000  3 12  1.0600  0.0256 
2000  3 13  0.9251  0.0260 
2000  3 14  0.7961  0.0255 
2000  3 15  0.7893  0.0246 
2000  3 16  0.8519  0.0240 
2000  3 17  0.8805  0.0241 
2000  3 18  0.8924  0.0248 
2000  3 19  0.9687  0.0254 
2000  3 20  1.0450  0.0255 
2000  3 21  1.0711  0.0253 
2000  3 22  1.0545  0.0252 
2000  3 23  0.9816  0.0248 
2000  3 24  0.8479  0.0243 
2000  3 25  0.6810  0.0241 
2000  3 26  0.5224  0.0239 
2000  3 27  0.4140  0.0235 
2000  3 28  0.3806  0.0228 
2000  3 29  0.4094  0.0224 
2000  3 30  0.4861  0.0225 
2000  3 31  0.6087  0.0228 
2000  4  1  0.7754  0.0232 
2000  4  2  0.9717  0.0236 
2000  4  3  1.1584  0.0237 
2000  4  4  1.2872  0.0237 
2000  4  5  1.3226  0.0240 
2000  4  6  1.2681  0.0247 
2000  4  7  1.1538  0.0256 
2000  4  8  1.0167  0.0263 
2000  4  9  0.8861  0.0271 
2000  4 10  0.7941  0.0279 
2000  4 11  0.7787  0.0282 
2000  4 12  0.8747  0.0280 
2000  4 13  1.0293  0.0277 
2000  4 14  1.1704  0.0272 
2000  4 15  1.2962  0.0268 
2000  4 16  1.4304  0.0263 
2000  4 17  1.4750  0.0256 
2000  4 18  1.4057  0.0246 
2000  4 19  1.3111  0.0237 
2000  4 20  1.2224  0.0233 
2000  4 21  1.1192  0.0230 
2000  4 22  0.9869  0.0228 
2000  4 23  0.8329  0.0231 
2000  4 24  0.6909  0.0235 
2000  4 25  0.6061  0.0234 
2000  4 26  0.6316  0.0228 
2000  4 27  0.7381  0.0225 
2000  4 28  0.8747  0.0226 
2000  4 29  1.0334  0.0226 
2000  4 30  1.2204  0.0228 
2000  5  1  1.3971  0.0230 
2000  5  2  1.5122  0.0231 
2000  5  3  1.5251  0.0233 
2000  5  4  1.4404  0.0238 
2000  5  5  1.2891  0.0241 
2000  5  6  1.1075  0.0240 
2000  5  7  0.9461  0.0238 
2000  5  8  0.8518  0.0238 
2000  5  9  0.8490  0.0239 
2000  5 10  0.9552  0.0238 
2000  5 11  1.0747  0.0239 
2000  5 12  1.1617  0.0243 
2000  5 13  1.2378  0.0245 
2000  5 14  1.2921  0.0244 
2000  5 15  1.2531  0.0242 
2000  5 16  1.1291  0.0242 
2000  5 17  1.0097  0.0241 
2000  5 18  0.9269  0.0237 
2000  5 19  0.8465  0.0232 
2000  5 20  0.7301  0.0227 
2000  5 21  0.5694  0.0222 
2000  5 22  0.4599  0.0219 
2000  5 23  0.4837  0.0218 
2000  5 24  0.5472  0.0218 
2000  5 25  0.5884  0.0219 
2000  5 26  0.6294  0.0222 
2000  5 27  0.7027  0.0230 
2000  5 28  0.8092  0.0235 
2000  5 29  0.9008  0.0234 
2000  5 30  0.9376  0.0228 
2000  5 31  0.9199  0.0224 
2000  6  1  0.8331  0.0226 
2000  6  2  0.6808  0.0230 
2000  6  3  0.5216  0.0231 
2000  6  4  0.4274  0.0228 
2000  6  5  0.4285  0.0226 
2000  6  6  0.5299  0.0228 
2000  6  7  0.7094  0.0233 
2000  6  8  0.8562  0.0242 
2000  6  9  0.8938  0.0254 
2000  6 10  0.8588  0.0263 
2000  6 11  0.8272  0.0265 
2000  6 12  0.7461  0.0263 
2000  6 13  0.5798  0.0261 
2000  6 14  0.3401  0.0257 
2000  6 15  0.1135  0.0249 
2000  6 16 -0.0359  0.0244 
2000  6 17 -0.1196  0.0241 
2000  6 18 -0.1624  0.0237 
2000  6 19 -0.1977  0.0232 
2000  6 20 -0.1595  0.0228 
2000  6 21 -0.0583  0.0226 
2000  6 22  0.0588  0.0226 
2000  6 23  0.1626  0.0228 
2000  6 24  0.2463  0.0230 
2000  6 25  0.3170  0.0232 
2000  6 26  0.3870  0.0234 
2000  6 27  0.4596  0.0235 
2000  6 28  0.4579  0.0237 
2000  6 29  0.3373  0.0243 
2000  6 30  0.1640  0.0254 
2000  7  1  0.0281  0.0266 
2000  7  2 -0.0157  0.0269 
2000  7  3  0.0527  0.0263 
2000  7  4  0.2108  0.0251 
2000  7  5  0.4019  0.0239 
2000  7  6  0.5649  0.0231 
2000  7  7  0.6538  0.0227 
2000  7  8  0.6561  0.0226 
2000  7  9  0.5983  0.0226 
2000  7 10  0.5113  0.0225 
2000  7 11  0.4072  0.0224 
2000  7 12  0.2818  0.0222 
2000  7 13  0.1420  0.0221 
2000  7 14  0.0350  0.0221 
2000  7 15 -0.0673  0.0219 
2000  7 16 -0.1653  0.0220 
2000  7 17 -0.2067  0.0226 
2000  7 18 -0.1942  0.0232 
2000  7 19 -0.1398  0.0237 
2000  7 20 -0.0883  0.0241 
2000  7 21 -0.0712  0.0246 
2000  7 22 -0.0348  0.0246 
2000  7 23  0.0455  0.0243 
2000  7 24  0.1016  0.0241 
2000  7 25  0.1048  0.0240 
2000  7 26  0.0702  0.0236 
2000  7 27  0.0119  0.0232 
2000  7 28 -0.1584  0.0232 
2000  7 29 -0.2611  0.0236 
2000  7 30 -0.1798  0.0245 
2000  7 31 -0.0082  0.0252 
2000  8  1  0.1991  0.0252 
2000  8  2  0.3416  0.0246 
2000  8  3  0.3985  0.0239 
2000  8  4  0.4083  0.0234 
2000  8  5  0.3439  0.0229 
2000  8  6  0.2165  0.0225 
2000  8  7  0.0877  0.0222 
2000  8  8 -0.0157  0.0219 
2000  8  9 -0.0952  0.0216 
2000  8 10 -0.1897  0.0217 
2000  8 11 -0.3020  0.0220 
2000  8 12 -0.3243  0.0220 
2000  8 13 -0.2320  0.0218 
2000  8 14 -0.0872  0.0217 
2000  8 15  0.0777  0.0218 
2000  8 16  0.2164  0.0216 
2000  8 17  0.3362  0.0212 
2000  8 18  0.4865  0.0207 
2000  8 19  0.5919  0.0206 
2000  8 20  0.6659  0.0207 
2000  8 21  0.6976  0.0207 
2000  8 22  0.6716  0.0207 
2000  8 23  0.5866  0.0209 
2000  8 24  0.4963  0.0212 
2000  8 25  0.4059  0.0219 
2000  8 26  0.3882  0.0226 
2000  8 27  0.4778  0.0229 
2000  8 28  0.6366  0.0230 
2000  8 29  0.8118  0.0226 
2000  8 30  0.9352  0.0221 
2000  8 31  0.9709  0.0220 
2000  9  1  0.9216  0.0222 
2000  9  2  0.8052  0.0225 
2000  9  3  0.6466  0.0226 
2000  9  4  0.4749  0.0223 
2000  9  5  0.3103  0.0216 
2000  9  6  0.1616  0.0210 
2000  9  7  0.0351  0.0208 
2000  9  8 -0.0570  0.0207 
2000  9  9 -0.0843  0.0208 
2000  9 10 -0.0361  0.0208 
2000  9 11  0.0623  0.0207 
2000  9 12  0.1966  0.0208 
2000  9 13  0.3493  0.0213 
2000  9 14  0.4995  0.0217 
2000  9 15  0.6311  0.0218 
2000  9 16  0.7131  0.0221 
2000  9 17  0.7191  0.0227 
2000  9 18  0.6511  0.0231 
2000  9 19  0.5378  0.0230 
2000  9 20  0.4273  0.0227 
2000  9 21  0.3675  0.0227 
2000  9 22  0.3795  0.0228 
2000  9 23  0.4340  0.0227 
2000  9 24  0.5294  0.0223 
2000  9 25  0.6913  0.0220 
2000  9 26  0.8867  0.0221 
2000  9 27  1.0524  0.0223 
2000  9 28  1.1270  0.0226 
2000  9 29  1.1044  0.0232 
2000  9 30  1.0035  0.0237 
2000 10  1  0.8439  0.0236 
2000 10  2  0.6407  0.0233 
2000 10  3  0.4312  0.0232 
2000 10  4  0.2682  0.0230 
2000 10  5  0.2001  0.0227 
2000 10  6  0.2436  0.0225 
2000 10  7  0.3571  0.0224 
2000 10  8  0.5053  0.0222 
2000 10  9  0.6748  0.0218 
2000 10 10  0.8561  0.0213 
2000 10 11  1.0352  0.0210 
2000 10 12  1.1902  0.0213 
2000 10 13  1.2945  0.0218 
2000 10 14  1.3280  0.0221 
2000 10 15  1.2885  0.0221 
2000 10 16  1.1930  0.0220 
2000 10 17  1.0828  0.0219 
2000 10 18  0.9871  0.0219 
2000 10 19  0.9242  0.0220 
2000 10 20  0.9019  0.0224 
2000 10 21  0.9871  0.0226 
2000 10 22  1.1713  0.0228 
2000 10 23  1.3653  0.0232 
2000 10 24  1.5101  0.0235 
2000 10 25  1.5662  0.0236 
2000 10 26  1.5544  0.0240 
2000 10 27  1.5470  0.0248 
2000 10 28  1.4500  0.0256 
2000 10 29  1.2406  0.0257 
2000 10 30  1.0560  0.0255 
2000 10 31  0.9318  0.0251 
2000 11  1  0.8673  0.0247 
2000 11  2  0.8106  0.0245 
2000 11  3  0.7916  0.0245 
2000 11  4  0.8312  0.0244 
2000 11  5  0.9171  0.0242 
2000 11  6  1.0317  0.0240 
2000 11  7  1.1578  0.0238 
2000 11  8  1.2728  0.0233 
2000 11  9  1.3486  0.0228 
2000 11 10  1.3567  0.0226 
2000 11 11  1.2789  0.0226 
2000 11 12  1.1222  0.0227 
2000 11 13  0.9264  0.0228 
2000 11 14  0.7507  0.0224 
2000 11 15  0.6468  0.0219 
2000 11 16  0.6248  0.0217 
2000 11 17  0.6447  0.0220 
