dates 1 2 3 
1997.0852739726 1008.4 -5.3 0
1997.0856164384 1008.4 -6.6 0
1997.0859589041 1009.2 -7 0
1997.0863013699 1009.5 -8.9 0
1997.0866438356 1009.2 -9.5 0
1997.0869863014 1010.9 -10.1 0
1997.0873287671 1012 -14.5 0
1997.0876712329 1009.5 -8.9 0
1997.0880136986 1010.2 -9.7 0
1997.0883561644 1010.9 -10.1 0
1997.0886986301 1012 -14.5 0
1997.0890410959 1012.7 -12.5 0
1997.0893835616 1012 -7.8 0
1997.0897260274 1010.9 -8.8 0
1997.0900684932 1012.7 -12.3 0
1997.0904109589 1013.3 -13.9 0
1997.0907534247 1012.6 -9.1 0
1997.0910958904 1012.9 -9.3 0
1997.0914383562 1013.1 -14.7 0
1997.0917808219 1013.3 -3.9 0
1997.0921232877 1013.8 -6.1 0
1997.0924657534 1012.8 -15.7 0
1997.0928082192 1011.2 -17.7 0
1997.0931506849 1010.7 -13.4 0
1997.0934931507 1008.6 -10.5 0
1997.0938356164 1007.9 -10.4 0
1997.0941780822 1008 -11.4 0
1997.0945205479 1007.9 -10.4 0
1997.0948630137 1006.8 -10.8 0
1997.0952054795 1006 -11.9 0
1997.0955479452 1005.9 -14.3 0
1997.095890411 1005 -11.8 0
1997.0962328767 1002.6 -9.1 0
1997.0965753425 1002.4 -10.4 0
1997.0969178082 1002.5 -11.9 0
1997.097260274 1001.8 -10.8 0
1997.0976027397 1001.9 -12.9 0
1997.0979452055 1001.3 -13.1 0
1997.0982876712 1001.5 -17.4 0
1997.098630137 1001.1 -14.4 0
1997.0989726027 999.1 -10.7 0
1997.0993150685 998.8 -10.1 0
1997.0996575342 999.5 -14.9 0
1997.1 999.5 -14.7 0
1997.1003424658 999.6 -15.6 0
1997.1006849315 999.8 -16.1 0
1997.1010273973 1001 -16.8 0
1997.101369863 999.5 -14.7 0
1997.1017123288 999.6 -15.6 0
1997.1020547945 999.8 -16.2 0
1997.1023972603 1000.1 -16.8 0
1997.102739726 1000.1 -12 0
1997.1030821918 999.5 -8.9 0
1997.1034246575 997.9 -8.3 0
1997.1037671233 998.1 -11.9 0
1997.104109589 996.8 -11.6 0
1997.1044520548 995.7 -13.8 0
1997.1047945205 994.7 -14.7 0
1997.1051369863 994.3 -12.4 0
1997.1054794521 994 -8.1 0
1997.1058219178 992.1 -4.3 0
1997.1061643836 992.1 -6.7 0
1997.1065068493 992.9 -9.3 0
1997.1068493151 993.1 -10.5 0
1997.1071917808 992.8 -10.8 0
1997.1075342466 992.8 -10.3 0
1997.1078767123 994.6 -11.9 0
1997.1082191781 993.3 -9.3 0
1997.1085616438 992.8 -6.6 0
1997.1089041096 992.9 -9.1 0
1997.1092465753 993.1 -13 0
1997.1095890411 998.1 -12.3 0
1997.1099315068 997.9 -8.2 0
1997.1102739726 999 -9 0
1997.1106164384 1001 -15.3 0
1997.1109589041 1002.4 -15.4 0
1997.1113013699 1003.3 -17.2 0
1997.1116438356 1003.3 -17.8 0
1997.1119863014 1004.7 -13.5 0
1997.1123287671 1005.3 -11.1 23.4
1997.1126712329 1004.5 -9.7 23.4
1997.1130136986 1004.5 -9.8 23.4
1997.1133561644 1004.3 -8.7 23.4
1997.1136986301 1003 -8.8 23.4
1997.1140410959 1002.7 -8.5 23.4
1997.1143835616 1002.7 -8.7 23.4
1997.1147260274 1003.4 -8.6 23.4
1997.1150684932 1004 -8.3 22
1997.1154109589 1004.4 -7.3 22
1997.1157534247 1002.9 -7.6 22
1997.1160958904 1003.3 -7.9 22
1997.1164383562 1002.6 -8.1 22
1997.1167808219 1002 -8.2 22
1997.1171232877 1002 -8.1 22
1997.1174657534 1002.4 -8.1 22
1997.1178082192 1002.4 -7.1 0.3
1997.1181506849 1002 -5.1 0.3
1997.1184931507 1002.1 -5.5 0.3
1997.1188356164 1003 -9.7 0.3
1997.1191780822 1004 -8.5 0.3
1997.1195205479 1005.6 -10 0.3
1997.1198630137 1005.7 -10.8 0.3
1997.1202054795 1006.4 -11 0.3
1997.1205479452 1006.8 -8.4 0
1997.120890411 1005.3 -6.4 0
1997.1212328767 1006 -6.9 0
1997.1215753425 1007.3 -10.1 0
1997.1219178082 1008.1 -10.5 0
1997.122260274 1009.2 -13 0
1997.1226027397 1009.2 -11.3 0
1997.1229452055 1010 -14.5 0
1997.1232876712 1008.1 -10.5 0
1997.123630137 1009.2 -13 0
1997.1239726027 1009.2 -11.3 0
1997.1243150685 1010 -14.5 0
1997.1246575342 1009.2 -11.5 0
1997.125 1008.4 -6.3 0
1997.1253424658 1008.7 -8.2 0
1997.1256849315 1009.5 -10.6 0
1997.1260273973 1010 -13.9 0
1997.126369863 1010 -14.4 0
1997.1267123288 1009.9 -14.9 0
1997.1270547945 1010.8 -16.9 0
1997.1273972603 1011.5 -8.1 0
1997.127739726 1011.2 -4 0
1997.1280821918 1012.8 -6.3 0
1997.1284246575 1014.8 -9 0
1997.1287671233 1017.2 -8.8 0
1997.129109589 1015.8 -6.7 0
1997.1294520548 1015.2 -9 0
1997.1297945205 1015.3 -15.2 0
1997.1301369863 1016 -12.5 0
1997.1304794521 1013.2 -11.3 0
1997.1308219178 1011.5 -10.3 0
1997.1311643836 1010 -10.2 0
1997.1315068493 1007.9 -7.7 7.9
1997.1318493151 1004.5 -2.6 7.9
1997.1321917808 1003.4 -3.5 7.9
1997.1325342466 1000.6 -2.6 7.9
1997.1328767123 999 -2.7 7.9
1997.1332191781 997.3 -2.6 7.9
1997.1335616438 994.5 -2.3 7.9
1997.1339041096 992.5 -2 7.9
1997.1342465753 990.5 -1 18.9
1997.1345890411 987.8 -0.1 18.9
1997.1349315068 987.8 -0.3 18.9
1997.1352739726 987.6 -0.6 18.9
1997.1356164384 988.1 -1.4 18.9
1997.1359589041 988.6 -1.9 18.9
1997.1363013699 988.6 -2.2 18.9
1997.1366438356 988.6 -2.5 18.9
1997.1369863014 989.4 0.5 5.2
1997.1373287671 988.7 0.6 5.2
1997.1376712329 989 1.2 5.2
1997.1380136986 988.4 -1 5.2
1997.1383561644 989 -2.6 5.2
1997.1386986301 988.2 -2.3 5.2
1997.1390410959 988.7 -3.3 5.2
1997.1393835616 986.7 -3.3 5.2
1997.1397260274 989.6 -1.8 0.9
1997.1400684932 991.1 -0.8 0.9
1997.1404109589 993.3 -0.5 0.9
1997.1407534247 995.5 -1.9 0.9
1997.1410958904 997.4 -2.8 0.9
1997.1414383562 998.4 -2.4 0.9
1997.1417808219 999.8 -3.1 0.9
1997.1421232877 1001.3 -3.5 0.9
1997.1424657534 1001.6 -0.9 0.7
1997.1428082192 1000.7 -1 0.7
1997.1431506849 999.6 -1.2 0.7
1997.1434931507 1000.3 -3.3 0.7
1997.1438356164 997.6 -2.7 0.7
1997.1441780822 996.2 -3.4 0.7
1997.1445205479 994.8 -4.8 0.7
1997.1448630137 994.6 -4.6 0.7
1997.1452054795 995 -2.9 0
1997.1455479452 993.1 -2.1 0
1997.145890411 992.4 -0.9 0
1997.1462328767 993 -1.1 0
1997.1465753425 993.8 -2 0
1997.1469178082 992.5 -2.2 0
1997.147260274 991.6 -1.5 0
1997.1476027397 994 -0.9 0
1997.1479452055 994.2 -0.4 0
1997.1482876712 994.3 0.8 0
1997.148630137 995.9 -0.7 0
1997.1489726027 997.8 -1.8 0
1997.1493150685 998.8 -2.3 0
1997.1496575342 998.9 -4.1 0
1997.15 999 -6.6 0
1997.1503424658 1001.1 -6.8 0
1997.1506849315 999.7 -3.3 0
1997.1510273973 998.7 0.8 0
1997.151369863 998.5 -1 0
1997.1517123288 1000.1 -8.2 0
1997.1520547945 1000.7 -10.9 0
1997.1523972603 1001.9 -9.3 0
1997.152739726 1001.6 -10 0
1997.1530821918 1001.8 -14.2 0
1997.1534246575 1000.9 -8.5 1.1
1997.1537671233 1000.2 -5.2 1.1
1997.154109589 999.9 -4.9 1.1
1997.1544520548 1001.4 -5.7 1.1
1997.1547945205 1002.2 -6.1 1.1
1997.1551369863 1002.8 -5.6 1.1
1997.1554794521 1003.5 -5.3 1.1
1997.1558219178 1004.9 -5.7 1.1
1997.1561643836 1005.6 -4.4 1.1
1997.1565068493 1004.3 -1.8 1.1
1997.1568493151 1004.6 -1.4 1.1
1997.1571917808 1006.1 -2.6 1.1
1997.1575342466 1004.2 -4.4 1.1
1997.1578767123 1004.2 -4.5 1.1
1997.1582191781 1003.5 -3.9 1.1
1997.1585616438 1003.5 -3.3 1.1
1997.1589041096 1003.2 -1.1 1.4
1997.1592465753 1001.2 -0.1 1.4
1997.1595890411 1000.1 0.6 1.4
1997.1599315068 999.7 -0.6 1.4
1997.1602739726 999.6 -0.5 1.4
1997.1606164384 1000.9 -1.6 1.4
1997.1609589041 1000.9 -1.4 1.4
1997.1613013699 1000.5 -2 1.4
1997.1616438356 1001.1 -1 0.5
1997.1619863014 1000.2 0.9 0.5
1997.1623287671 999.7 -0.1 0.5
1997.1626712329 999.3 -4.2 0.5
1997.1630136986 998.2 -2.1 0.5
1997.1633561644 995.7 -3.1 0.5
1997.1636986301 992.8 -2.5 0.5
1997.1640410959 990.1 -1.9 0.5
1997.1643835616 985.9 -0.3 3.7
1997.1647260274 979.8 0.2 3.7
1997.1650684932 974.7 -0.5 3.7
1997.1654109589 970.8 -0.7 3.7
1997.1657534247 969 -3.3 3.7
1997.1660958904 969.1 -4.4 3.7
1997.1664383562 969.1 -5.1 3.7
1997.1667808219 970.4 -6.3 3.7
1997.1671232877 970.5 -3.3 1.7
1997.1674657534 969.7 -1.7 1.7
1997.1678082192 969.5 -2.6 1.7
1997.1681506849 969.1 -2.7 1.7
1997.1684931507 970.3 -1.5 1.7
1997.1688356164 971.3 -1.8 1.7
1997.1691780822 972.6 -3.1 1.7
1997.1695205479 974.6 -3.8 1.7
1997.1698630137 977.4 -2.8 0.4
1997.1702054795 977.7 2.1 0.4
1997.1705479452 979.4 1.2 0.4
1997.170890411 982.6 -5.1 0.4
1997.1712328767 983.9 -5.5 0.4
1997.1715753425 985.7 -6.1 0.4
1997.1719178082 982.6 -5 0.4
1997.172260274 987.6 -5.2 0.4
1997.1726027397 989.4 -1.7 0
1997.1729452055 989.7 -0.7 0
1997.1732876712 990.2 -2.4 0
1997.173630137 991.7 -5.4 0
1997.1739726027 993.8 -5.5 0
1997.1743150685 996 -6.3 0
1997.1746575342 995.5 -6 0
1997.175 997.8 -5.3 0
1997.1753424658 998.5 -1.5 0
1997.1756849315 1000.1 1.4 0
1997.1760273973 1002.3 -0.4 0
1997.176369863 1005.3 -3.8 0
1997.1767123288 1007.6 -5.7 0
1997.1770547945 1009.2 -5 0
1997.1773972603 1010.6 -7.2 0
1997.177739726 1012.9 -5.5 0
1997.1780821918 1014.2 -2.2 3.7
1997.1784246575 1013.8 -0.5 3.7
1997.1787671233 1013.4 -2.1 3.7
1997.179109589 1013.5 -5.7 3.7
1997.1794520548 1013.3 -6.6 3.7
1997.1797945205 1012.5 -5.9 3.7
1997.1801369863 1010.5 -4.2 3.7
1997.1804794521 1007 -5.2 3.7
1997.1808219178 1005.1 -0.6 24.9
1997.1811643836 1001.4 0.1 24.9
1997.1815068493 998.3 0.2 24.9
1997.1818493151 996.1 0.2 24.9
1997.1821917808 993.1 0.3 24.9
1997.1825342466 989.6 0.3 24.9
1997.1828767123 986.2 1.3 24.9
1997.1832191781 985 -0.3 24.9
1997.1835616438 986.3 -2.1 2.6
1997.1839041096 989.8 -1.9 2.6
1997.1842465753 993 -2.8 2.6
1997.1845890411 995.3 -9.1 2.6
1997.1849315068 994.2 -3.8 2.6
1997.1852739726 995.8 -5.7 2.6
1997.1856164384 997.2 -9.4 2.6
1997.1859589041 998.3 -12.5 2.6
1997.1863013699 997.9 -4.9 5.5
1997.1866438356 996.5 -4.7 5.5
1997.1869863014 995.5 -4.8 5.5
1997.1873287671 995.3 -5.4 5.5
1997.1876712329 995.4 -7.2 5.5
1997.1880136986 994.8 -5.9 5.5
1997.1883561644 992.2 -5.2 5.5
1997.1886986301 991.7 -7 5.5
1997.1890410959 989.9 -3.2 0
1997.1893835616 987.9 0.5 0
1997.1897260274 988.5 -3.5 0
1997.1900684932 990.7 -3.5 0
1997.1904109589 992.7 -3.9 0
1997.1907534247 996 -5.1 0
1997.1910958904 999.3 -7.2 0
1997.1914383562 1002.1 -5.7 0
1997.1917808219 1005 -0.8 2.5
1997.1921232877 1005.6 1 2.5
1997.1924657534 1006.7 -1 2.5
1997.1928082192 1006.5 -3.3 2.5
1997.1931506849 1002.9 -1.4 2.5
1997.1934931507 995.9 -1.4 2.5
1997.1938356164 991.3 -1.2 2.5
1997.1941780822 990.6 0.6 2.5
1997.1945205479 991.9 1.1 11.4
1997.1948630137 994.8 1.3 11.4
1997.1952054795 999.5 0.1 11.4
1997.1955479452 1005.7 -0.1 11.4
1997.195890411 1012.8 -0.3 11.4
1997.1962328767 1016.9 -0.8 11.4
1997.1965753425 1020.2 -1.4 11.4
1997.1969178082 1023 -1.1 11.4
1997.197260274 1024.2 1.4 0.4
1997.1976027397 1025.5 2.8 0.4
1997.1979452055 1025.8 1.6 0.4
1997.1982876712 1024.1 0.2 0.4
1997.198630137 1023.6 -0.4 0.4
1997.1989726027 1024.9 1.3 0.4
1997.1993150685 1026.8 1.2 0.4
1997.1996575342 1028.6 2.4 0.4
1997.2 1023.6 -0.4 9.4
1997.2003424658 1024.9 1.3 9.4
1997.2006849315 1026.8 1.2 9.4
1997.2010273973 1028.6 2.4 9.4
1997.201369863 1028.8 3.1 9.4
1997.2017123288 1028.6 3.7 9.4
1997.2020547945 1028.6 3.5 9.4
1997.2023972603 1030.1 2.7 9.4
1997.202739726 1032 2.1 2.3
1997.2030821918 1030.2 1 2.3
1997.2034246575 1029.1 1.7 2.3
1997.2037671233 1028.7 1.7 2.3
1997.204109589 1027.7 2.1 2.3
1997.2044520548 1027 1.6 2.3
1997.2047945205 1026.6 -0.3 2.3
1997.2051369863 1026.6 -0.9 2.3
1997.2054794521 1027.2 0.4 2.2
1997.2058219178 1027.1 1.3 2.2
1997.2061643836 1026.2 1.3 2.2
1997.2065068493 1026 -0.2 2.2
1997.2068493151 1024.4 -0.4 2.2
1997.2071917808 1022.1 -1.1 2.2
1997.2075342466 1020.2 -1.4 2.2
1997.2078767123 1018.4 -2.4 2.2
1997.2082191781 1016.4 -0.8 1.5
1997.2085616438 1013.3 0.7 1.5
1997.2089041096 1010.5 0.2 1.5
1997.2092465753 1008.4 -1.9 1.5
1997.2095890411 1008.3 -2.1 1.5
1997.2099315068 1003.6 -2.9 1.5
1997.2102739726 1001 -3.5 1.5
1997.2106164384 999.4 -2.8 1.5
1997.2109589041 999.3 -1 0.4
1997.2113013699 997.8 -0.7 0.4
1997.2116438356 996.3 -1.5 0.4
1997.2119863014 997.3 -2.2 0.4
1997.2123287671 997.6 -2.7 0.4
1997.2126712329 997.6 -2.9 0.4
1997.2130136986 997.7 -4.1 0.4
1997.2133561644 998.9 -4.8 0.4
1997.2136986301 999 -1.6 0
1997.2140410959 998.8 2.4 0
1997.2143835616 999.2 2.5 0
1997.2147260274 1000.4 -2 0
1997.2150684932 1002.7 -3.4 0
1997.2154109589 1002.7 -3.1 0
1997.2157534247 1002.8 -3.7 0
1997.2160958904 1002.9 -2.8 0
1997.2164383562 1001.9 -2.2 2.4
1997.2167808219 1001.8 0.3 2.4
1997.2171232877 1001.8 -0.1 2.4
1997.2174657534 1001.9 -1.4 2.4
1997.2178082192 1001 -1.6 2.4
1997.2181506849 1001 -2.3 2.4
1997.2184931507 1001 -3.3 2.4
1997.2188356164 1001.2 -2.9 2.4
1997.2191780822 999.9 0.8 2.3
1997.2195205479 999.2 2.9 2.3
1997.2198630137 998.9 0.7 2.3
1997.2202054795 999.5 -0.1 2.3
1997.2205479452 999.2 -1.6 2.3
1997.220890411 999.1 -1.1 2.3
1997.2212328767 996.5 -0.4 2.3
1997.2215753425 995.8 -2.8 2.3
1997.2219178082 995.4 -1.7 0.5
1997.222260274 995.2 -0.9 0.5
1997.2226027397 995.6 -0.6 0.5
1997.2229452055 997.2 -2.8 0.5
1997.2232876712 998.3 -5.9 0.5
1997.223630137 997.9 -3.6 0.5
1997.2239726027 997.2 -4.7 0.5
1997.2243150685 996.7 -4.8 0.5
1997.2246575342 995.8 -1.8 2.3
1997.225 995.5 -1.6 2.3
1997.2253424658 994.3 -0.8 2.3
1997.2256849315 996.5 -2.1 2.3
1997.2260273973 996.4 -2.9 2.3
1997.226369863 996 -3.1 2.3
1997.2267123288 995.3 -3.4 2.3
1997.2270547945 995.1 -2.7 2.3
1997.2273972603 994.4 -0.7 0
1997.227739726 992.4 2.1 0
1997.2280821918 991.7 0.7 0
1997.2284246575 991.8 -1.3 0
1997.2287671233 992.2 -1.8 0
1997.229109589 993.6 -2.8 0
1997.2294520548 993.8 -4 0
1997.2297945205 994.1 -2.8 0
1997.2301369863 994 -0.6 0
1997.2304794521 993 1.3 0
1997.2308219178 992.6 2 0
1997.2311643836 993.9 -3 0
1997.2315068493 994.4 -3.3 0
1997.2318493151 995.2 -4.4 0
1997.2321917808 996.3 -4.5 0
1997.2325342466 997.9 -3.9 0
1997.2328767123 998.8 0.5 0
1997.2332191781 999.7 1.9 0
1997.2335616438 1001.4 -0.5 0
1997.2339041096 1004.1 -2.2 0
1997.2342465753 1006.8 -5.1 0
1997.2345890411 1007.8 -5.6 0
1997.2349315068 1008.5 -4.9 0
1997.2352739726 1009.6 -5 0
1997.2356164384 1010.5 -0.1 0
1997.2359589041 1011.1 2.5 0
1997.2363013699 1012.7 1.3 0
1997.2366438356 1014.9 -0.9 0
1997.2369863014 1017.5 -3.8 0
1997.2373287671 1018.7 -4.7 0
1997.2376712329 1022 -5.4 0
1997.2380136986 1024.2 -4.4 0
1997.2383561644 1026.3 -1.4 0
1997.2386986301 1026.6 0 0
1997.2390410959 1027.2 0 0
1997.2393835616 1028.4 -0.3 0
1997.2397260274 1028.1 -1.1 0
1997.2400684932 1028.5 -0.8 0
1997.2404109589 1028.5 -4.6 0
1997.2407534247 1028.6 -3.1 0
1997.2410958904 1028.6 1 0
1997.2414383562 1028.5 4.4 0
1997.2417808219 1027.5 1.3 0
1997.2421232877 1026.8 1.7 0
1997.2424657534 1026.4 0.3 0
1997.2428082192 1026.1 0.8 0
1997.2431506849 1023.9 0.7 0
1997.2434931507 1028.6 -3.1 0
1997.2438356164 1028.4 1 0.3
1997.2441780822 1028.3 4.4 0.3
1997.2445205479 1027.5 1.3 0.3
1997.2448630137 1026.8 1.7 0.3
1997.2452054795 1026.4 0.3 0.3
1997.2455479452 1026.1 0.8 0.3
1997.245890411 1023.9 0.7 0.3
1997.2462328767 1019.8 -0.1 0.3
1997.2465753425 1001.4 0.6 0
1997.2469178082 1000.2 1.2 0
1997.247260274 998.7 1 0
1997.2476027397 998.8 -1.4 0
1997.2479452055 997.7 -2.6 0
1997.2482876712 996.3 -2.9 0
1997.248630137 996.1 -4.5 0
1997.2489726027 996 -2.8 0
1997.2493150685 995.6 0.5 0
1997.2496575342 994.4 1.7 0
1997.25 994.6 -0.6 0
1997.2503424658 996.1 -3.1 0
1997.2506849315 997.4 -3.6 0
1997.2510273973 996.6 -4.3 0
1997.251369863 996.2 -5.1 0
1997.2517123288 998.2 -5.1 0
1997.2520547945 997.4 -3.6 0
1997.2523972603 996.6 -4.3 0
1997.252739726 996.2 -5.1 0
1997.2530821918 998.2 -5.1 0
1997.2534246575 998 -0.5 0
1997.2537671233 997.9 0.9 0
1997.254109589 997.4 -0.3 0
1997.2544520548 999.5 -3.5 0
1997.2547945205 1005.7 -0.3 0
1997.2551369863 1004.6 2.4 0
1997.2554794521 1004.1 1.7 0
1997.2558219178 1005.9 -0.8 0
1997.2561643836 1006.4 -1.4 0
1997.2565068493 1009.1 -2.8 0
1997.2568493151 1011.2 -3.4 0
1997.2571917808 1010 -1.5 0
1997.2575342466 1010.6 2.7 0
1997.2578767123 1010.6 3.5 0
1997.2582191781 1010.2 1.8 0
1997.2585616438 1010 -0.4 0
1997.2589041096 1008.3 -2.5 0
1997.2592465753 1006 -2.8 0
1997.2595890411 1002.7 -1.5 0
1997.2599315068 1002.3 0.5 0
1997.2602739726 1003.1 2.9 0
1997.2606164384 1003.3 3.8 0
1997.2609589041 1005.1 4.6 0
1997.2613013699 1007.7 0.4 0
1997.2616438356 1009.8 -0.2 0
1997.2619863014 1012.5 -2.1 0
1997.2623287671 1015.2 -2.8 0
1997.2626712329 1017.1 -2 0
1997.2630136986 1017.3 3 0
1997.2633561644 1017.1 5.3 0
1997.2636986301 1017.4 4.2 0
1997.2640410959 1017.6 0.7 0
1997.2643835616 1017.4 -1.3 0
1997.2647260274 1015.2 -1.8 0
1997.2650684932 1013.1 -0.7 0
1997.2654109589 1013.3 1.5 0
1997.2657534247 1013.6 3.9 12
1997.2660958904 1011.6 9.1 12
1997.2664383562 1011 2.8 12
1997.2667808219 1010.7 -1 12
1997.2671232877 1009.3 -0.9 12
1997.2674657534 1005.2 -1.4 12
1997.2678082192 1000.5 -0.3 12
1997.2681506849 995.6 0.3 12
1997.2684931507 991.8 1.8 1.7
1997.2688356164 990.2 1.5 1.7
1997.2691780822 988.1 2.4 1.7
1997.2695205479 990.4 1.4 1.7
1997.2698630137 991.2 0.7 1.7
1997.2702054795 993.1 1.2 1.7
1997.2705479452 996.7 -1.8 1.7
1997.270890411 997.3 1.8 1.7
1997.2712328767 999.5 5.6 0
1997.2715753425 999.5 1.4 0
1997.2719178082 1000 1.6 0
1997.272260274 999.5 1.3 0
1997.2726027397 997.8 1.4 0
1997.2729452055 995.2 4.2 0
1997.2732876712 993.2 4.4 0
1997.273630137 993 4.5 0
1997.2739726027 993.8 2.6 18.7
1997.2743150685 994.7 1.7 18.7
1997.2746575342 995.4 2.2 18.7
1997.275 997.1 1.3 18.7
1997.2753424658 997.8 1.1 18.7
1997.2756849315 998.5 0.9 18.7
1997.2760273973 999.2 0.7 18.7
1997.276369863 1000.7 1.7 18.7
1997.2767123288 1003.3 1 3.1
1997.2770547945 1006 1.7 3.1
1997.2773972603 1007.9 1 3.1
1997.277739726 1009 0.9 3.1
1997.2780821918 1009.5 -0.5 3.1
1997.2784246575 1009.7 1.5 3.1
1997.2787671233 1009.7 2.1 3.1
1997.279109589 1009.8 2.7 3.1
1997.2794520548 1010.2 3.6 0
1997.2797945205 1011.8 4.2 0
1997.2801369863 1011.5 4 0
1997.2804794521 1012.6 2.2 0
1997.2808219178 1012.3 2.4 0
1997.2811643836 1013.7 0.7 0
1997.2815068493 1013.2 -0.2 0
1997.2818493151 1013.7 0.7 0
1997.2821917808 1013.6 3.2 0
1997.2825342466 1013 4.9 0
1997.2828767123 1012.9 3.5 0
1997.2832191781 1012.1 1.6 0
1997.2835616438 1011.9 1.1 0
1997.2839041096 1011.9 0.5 0
1997.2842465753 1011.2 1.6 0
1997.2845890411 1011.9 0.5 0
1997.2849315068 1011.8 2 0
1997.2852739726 1011.4 3.1 0
1997.2856164384 1010.9 3.3 0
1997.2859589041 1010.9 1.5 0
1997.2863013699 1010.9 1.3 0
1997.2866438356 1010.2 0.4 0
1997.2869863014 1009 -0.2 0
1997.2873287671 1008 1.2 0
1997.2876712329 1007.5 2.9 0
1997.2880136986 1006 4.9 0
1997.2883561644 1005.3 2.4 0
1997.2886986301 1005.9 -0.1 0
1997.2890410959 1006 -1.4 0
1997.2893835616 1005.4 -0.7 0
1997.2897260274 1004.6 -2.2 0
1997.2900684932 1003.9 -0.3 0
1997.2904109589 1002.6 3.5 0
1997.2907534247 1001.3 4.7 0
1997.2910958904 1001.4 1.9 0
1997.2914383562 1002.6 -0.1 0
1997.2917808219 1003.6 -1.2 0
1997.2921232877 1003.2 -1.6 0
1997.2924657534 1003.2 -1.8 0
1997.2928082192 1005.7 -0.1 0
1997.2931506849 1006.5 2.9 0
1997.2934931507 1006.1 2.7 0
1997.2938356164 1008 2.6 0
1997.2941780822 1010.4 0.1 0
1997.2945205479 1012.2 -1 0
1997.2948630137 1013.5 -2.4 0
1997.2952054795 1014.8 -3.1 0
1997.2955479452 1016.1 -0.3 0
1997.295890411 1017 2.5 0
1997.2962328767 1017.5 3.3 0
1997.2965753425 1017.5 3 0
1997.2969178082 1019.1 1.5 0
1997.297260274 1020 -0.3 0
1997.2976027397 1020.2 -1 0
1997.2979452055 1020.5 -0.8 0
1997.2982876712 1020.2 -0.4 0
1997.298630137 1021.5 2 0
1997.2989726027 1021.4 3.6 0
1997.2993150685 1021.5 2.2 0
1997.2996575342 1021 1.4 0
1997.3 1021.3 1.2 0
1997.3003424658 1021.3 0.5 0
1997.3006849315 1020.8 0.3 0
1997.3010273973 1021.6 1.7 0
1997.301369863 1021.6 3.8 0
1997.3017123288 1021.2 2.9 0
1997.3020547945 1021.7 2.1 0
1997.3023972603 1022.4 1.1 0
1997.302739726 1022.9 -0.2 0
1997.3030821918 1022.9 -0.8 0
1997.3034246575 1022.9 -0.8 0
1997.3037671233 1022.9 2.2 0
1997.304109589 1022.5 5 0
1997.3044520548 1021.7 5.3 0
1997.3047945205 1020.4 5 0
1997.3051369863 1019.9 1.5 0
1997.3054794521 1019.9 -0.8 0
1997.3058219178 1019.5 -1.6 0
1997.3061643836 1019 -3.7 0
1997.3065068493 1019 -0.6 0
1997.3068493151 1019.6 3.4 0
1997.3071917808 1017.9 4.9 0
1997.3075342466 1018.5 4.3 0
1997.3078767123 1016.9 1.1 0
1997.3082191781 1016.6 -1.7 0
1997.3085616438 1014.9 -2.4 0
1997.3089041096 1013.3 -4.3 0
1997.3092465753 1011.9 -0.3 0
1997.3095890411 1010.5 2.8 0
1997.3099315068 1009.6 4.3 0
1997.3102739726 1008.2 2.7 0
1997.3106164384 1008 0.5 0
1997.3109589041 1007.2 -1.6 0
1997.3113013699 1006.2 -1.4 0
1997.3116438356 1004.9 -2.6 0
1997.3119863014 1001.9 -0.3 0
1997.3123287671 1000.1 2.3 0
1997.3126712329 997.8 4 0
1997.3130136986 997.2 4.3 0
1997.3133561644 998.2 1.6 0
1997.3136986301 998.4 -1.6 0
1997.3140410959 997.8 -1.4 0
1997.3143835616 997.6 -1.8 0
1997.3147260274 997.7 0.9 0
1997.3150684932 997.5 5.6 0
1997.3154109589 997.5 7.1 0
1997.3157534247 998.4 7.3 0
1997.3160958904 1001.6 2.1 0
1997.3164383562 1003.2 -0.4 0
1997.3167808219 1003.9 -1.7 0
1997.3171232877 1004.2 -3.1 0
1997.3174657534 1005.3 1.1 0
1997.3178082192 1005.2 2.6 6.3
1997.3181506849 1004.9 1 6.3
1997.3184931507 1004.8 0.2 6.3
1997.3188356164 1004.4 0.4 6.3
1997.3191780822 1004.2 0.2 6.3
1997.3195205479 1003.1 0.4 6.3
1997.3198630137 1001.4 0.5 6.3
1997.3202054795 1001.5 0.8 6.3
1997.3205479452 1001 1.4 3.7
1997.320890411 1000.4 2.6 3.7
1997.3212328767 1000.1 2 3.7
1997.3215753425 1000.3 1.3 3.7
1997.3219178082 1001.7 0.1 3.7
1997.322260274 1002.3 0.3 3.7
1997.3226027397 1003.5 -0.4 3.7
1997.3229452055 1005.2 1.4 3.7
1997.3232876712 1006.3 4.4 5.1
1997.323630137 1007 5.8 5.1
1997.3239726027 1008.1 5.1 5.1
1997.3243150685 1009.2 2.7 5.1
1997.3246575342 1009.9 1.1 5.1
1997.325 1009.1 1.5 5.1
1997.3253424658 1007.7 0.1 5.1
1997.3256849315 1005.2 0.3 5.1
1997.3260273973 1000 0.5 14
1997.326369863 995.6 0.8 14
1997.3267123288 991.4 0.5 14
1997.3270547945 989.4 0.7 14
1997.3273972603 989.4 0.6 14
1997.327739726 988.3 0.3 14
1997.3280821918 988.3 0.2 14
1997.3284246575 988.7 1.6 14
1997.3287671233 988.8 4.4 0
1997.329109589 989.8 6 0
