dates values
2016.01365 0
2016.01638 0
2016.01911 0
2016.02184 0
2016.02457 0
2016.0273 0
2016.03003 0
2016.03276 0
2016.03549 0
2016.03823 0
2016.04096 0
2016.04369 0
2016.04642 0
2016.04915 0
2016.05188 0
2016.05461 0
2016.05734 0
2016.06007 0
2016.0628 0
2016.06553 0
2016.06826 0
2016.07099 0
2016.07372 0
2016.07645 0
2016.07918 0
2016.08191 0
2016.08464 0
2016.08737 0
2016.0901 0
2016.09283 0
2016.09556 0
2016.09829 0
2016.10102 0
2016.10375 0
2016.10648 0
2016.10922 0
2016.11195 0
2016.11468 0
2016.11741 0
2016.12014 0
2016.12287 0
2016.1256 0
2016.12833 0
2016.13106 0
2016.13379 0
2016.13652 0
2016.13925 0
2016.14198 0
2016.14471 0
2016.14744 0
2016.15017 0
2016.1529 0
2016.15563 0
2016.15836 0
2016.16109 0
2016.16382 0
2016.16655 0
2016.16928 0
2016.17201 0
2016.17474 0
2016.17747 0
2016.1802 0
2016.18294 0
2016.18567 0
2016.1884 0
2016.19113 0
2016.19386 0
2016.19659 0
2016.19932 1
2016.20205 0
2016.20478 0
2016.20751 0
2016.21024 0
2016.21297 0
2016.2157 0
2016.21843 0
2016.22116 0
2016.22389 0
2016.22662 0
2016.22935 0
2016.23208 0
2016.23481 0
2016.23754 0
2016.24027 0
2016.243 0
2016.24573 1
2016.24846 0
2016.25119 0
2016.25392 0
2016.25666 0
2016.25939 0
2016.26212 0
2016.26485 0
2016.26758 0
2016.27031 0
2016.27304 0
2016.27577 0
2016.2785 0
2016.28123 0
2016.28396 0
2016.28669 0
2016.28942 0
2016.29215 0
2016.29488 0
2016.29761 0
2016.30034 0
2016.30307 0
2016.3058 0
2016.30853 0
2016.31126 0
2016.31399 0
2016.31672 0
2016.31945 0
2016.32218 0
2016.32491 0
2016.32765 0
2016.33038 0
2016.33311 0
2016.33584 0
2016.33857 0
2016.3413 0
2016.34403 0
2016.34676 0
2016.34949 0
2016.35222 0
2016.35495 0
2016.35768 0
2016.36041 0
2016.36314 0
2016.36587 0
2016.3686 0
2016.37133 1
2016.37406 0
2016.37679 0
2016.37952 0
2016.38225 0
2016.38498 0
2016.38771 0
2016.39044 0
2016.39317 0
2016.3959 0
2016.39863 0
2016.40137 0
2016.4041 0
2016.40683 0
2016.40956 0
2016.41229 0
2016.41502 0
2016.41775 0
2016.42048 0
2016.42321 0
2016.42594 0
2016.42867 0
2016.4314 0
2016.43413 0
2016.43686 0
2016.43959 0
2016.44232 0
2016.44505 0
2016.44778 0
2016.45051 0
2016.45324 0
2016.45597 0
2016.4587 0
2016.46143 0
2016.46416 0
2016.46689 0
2016.46962 0
2016.47235 0
2016.47509 0
2016.47782 0
2016.48055 0
2016.48328 0
2016.48601 0
2016.48874 0
2016.49147 0
2016.4942 0
2016.49693 0
2016.49966 0
2016.50239 0
2016.50512 0
2016.50785 0
2016.51058 0
2016.51331 0
2016.51604 0
2016.51877 0
2016.5215 0
2016.52423 0
2016.52696 0
2016.52969 0
2016.53242 0
2016.53515 0
2016.53788 0
2016.54061 0
2016.54334 0
2016.54608 0
2016.54881 0
2016.55154 0
2016.55427 0
2016.557 0
2016.55973 0
2016.56246 0
2016.56519 0
2016.56792 0
2016.57065 0
2016.57338 0
2016.57611 0
2016.57884 0
2016.58157 0
2016.5843 0
2016.58703 0
2016.58976 0
2016.59249 0
2016.59522 0
2016.59795 0
2016.60068 0
2016.60341 0
2016.60614 0
2016.60887 0
2016.6116 0
2016.61433 0
2016.61706 0
2016.6198 0
2016.62253 0
2016.62526 0
2016.62799 0
2016.63072 0
2016.63345 0
2016.63618 0
2016.63891 0
2016.64164 0
2016.64437 0
2016.6471 0
2016.64983 0
2016.65256 0
2016.65529 0
2016.65802 0
2016.66075 0
2016.66348 0
2016.66621 0
2016.66894 0
2016.67167 0
2016.6744 0
2016.67713 0
2016.67986 0
2016.68259 0
2016.68532 0
2016.68805 1
2016.69078 0
2016.69352 0
2016.69625 0
2016.69898 0
2016.70171 0
2016.70444 0
2016.70717 0
2016.7099 0
2016.71263 0
2016.71536 0
2016.71809 0
2016.72082 0
2016.72355 0
2016.72628 0
2016.72901 0
2016.73174 0
2016.73447 0
2016.7372 0
2016.73993 0
2016.74266 0
2016.74539 0
2016.74812 0
2016.75085 0
2016.75358 0
2016.75631 0
2016.75904 0
2016.76177 0
2016.76451 0
2016.76724 0
2016.76997 0
2016.7727 0
2016.77543 0
2016.77816 0
2016.78089 0
2016.78362 0
2016.78635 0
2016.78908 0
2016.79181 0
2016.79454 0
2016.79727 0
2016.8 0
2016.80273 0
2016.80546 0
2016.80819 0
2016.81092 0
2016.81365 0
2016.81638 0
2016.81911 0
2016.82184 0
2016.82457 0
2016.8273 0
2016.83003 0
2016.83276 0
2016.83549 0
2016.83823 0
2016.84096 0
2016.84369 0
2016.84642 0
2016.84915 0
2016.85188 0
2016.85461 0
2016.85734 0
2016.86007 0
2016.8628 0
2016.86553 0
2016.86826 0
2016.87099 0
2016.87372 0
2016.87645 0
2016.87918 0
2016.88191 0
2016.88464 0
2016.88737 0
2016.8901 0
2016.89283 0
2016.89556 0
2016.89829 0
2016.90102 0
2016.90375 0
2016.90648 0
2016.90922 0
2016.91195 0
2016.91468 0
2016.91741 0
2016.92014 0
2016.92287 0
2016.9256 0
2016.92833 0
2016.93106 0
2016.93379 0
2016.93652 0
2016.93925 0
2016.94198 0
2016.94471 0
2016.94744 0
2016.95017 0
2016.9529 0
2016.95563 0
2016.95836 0
2016.96109 0
2016.96382 0
2016.96655 0
2016.96928 0
2016.97201 0
2016.97474 0
2016.97747 0
2016.9802 0
2016.98294 0
2016.98567 0
2016.9884 0
2016.99113 0
2016.99386 0
2016.99659 0
2017.0 0
2017.00274 0
2017.00548 0
2017.00821 0
2017.01095 0
2017.01369 0
2017.01643 0
2017.01916 0
2017.0219 0
2017.02464 0
2017.02738 0
2017.03012 0
2017.03285 0
2017.03559 0
2017.03833 0
2017.04107 0
2017.04381 0
2017.04654 0
2017.04928 0
2017.05202 0
2017.05476 0
2017.05749 0
2017.06023 0
2017.06297 0
2017.06571 0
2017.06845 0
2017.07118 0
2017.07392 0
2017.07666 0
2017.0794 0
2017.08214 0
2017.08487 0
2017.08761 0
2017.09035 0
2017.09309 0
2017.09582 0
2017.09856 0
2017.1013 0
2017.10404 0
2017.10678 0
2017.10951 0
2017.11225 0
2017.11499 0
2017.11773 0
2017.12047 0
2017.1232 0
2017.12594 0
2017.12868 0
2017.13142 0
2017.13415 0
2017.13689 0
2017.13963 0
2017.14237 0
2017.14511 0
2017.14784 0
2017.15058 0
2017.15332 0
2017.15606 0
2017.1588 0
2017.16153 0
2017.16427 0
2017.16701 1
2017.16975 0
2017.17248 0
2017.17522 0
2017.17796 0
2017.1807 0
2017.18344 0
2017.18617 0
2017.18891 0
2017.19165 0
2017.19439 0
2017.19713 0
2017.19986 0
2017.2026 0
2017.20534 0
2017.20808 0
2017.21081 0
2017.21355 0
2017.21629 0
2017.21903 0
2017.22177 0
2017.2245 0
2017.22724 0
2017.22998 0
2017.23272 0
2017.23546 0
2017.23819 0
2017.24093 0
2017.24367 0
2017.24641 0
2017.24914 0
2017.25188 0
2017.25462 0
2017.25736 0
2017.2601 0
2017.26283 0
2017.26557 0
2017.26831 0
2017.27105 0
2017.27379 0
2017.27652 0
2017.27926 0
2017.282 0
2017.28474 0
2017.28747 0
2017.29021 0
2017.29295 0
2017.29569 0
2017.29843 0
2017.30116 0
2017.3039 0
2017.30664 0
2017.30938 0
2017.31211 0
2017.31485 0
2017.31759 0
2017.32033 0
2017.32307 0
2017.3258 0
2017.32854 0
2017.33128 0
2017.33402 0
2017.33676 0
2017.33949 0
2017.34223 0
2017.34497 0
2017.34771 0
2017.35044 0
2017.35318 0
2017.35592 0
2017.35866 0
2017.3614 0
2017.36413 0
2017.36687 0
2017.36961 0
2017.37235 0
2017.37509 0
2017.37782 0
2017.38056 0
2017.3833 0
2017.38604 0
2017.38877 0
2017.39151 0
2017.39425 0
2017.39699 0
2017.39973 0
2017.40246 0
2017.4052 0
2017.40794 0
2017.41068 0
2017.41342 0
2017.41615 0
2017.41889 0
2017.42163 0
2017.42437 0
2017.4271 0
2017.42984 0
2017.43258 0
2017.43532 0
2017.43806 0
2017.44079 0
2017.44353 0
2017.44627 0
2017.44901 0
2017.45175 0
2017.45448 0
2017.45722 0
2017.45996 0
2017.4627 0
2017.46543 0
2017.46817 0
2017.47091 0
2017.47365 0
2017.47639 0
2017.47912 0
2017.48186 0
2017.4846 0
2017.48734 0
2017.49008 0
2017.49281 0
2017.49555 0
2017.49829 0
2017.50103 0
2017.50376 0
2017.5065 0
2017.50924 0
2017.51198 0
2017.51472 0
2017.51745 0
2017.52019 0
2017.52293 0
2017.52567 0
2017.52841 0
2017.53114 0
2017.53388 0
2017.53662 0
2017.53936 0
2017.54209 0
2017.54483 0
2017.54757 0
2017.55031 0
2017.55305 0
2017.55578 0
2017.55852 0
2017.56126 0
2017.564 0
2017.56674 0
2017.56947 0
2017.57221 0
2017.57495 0
2017.57769 0
2017.58042 0
2017.58316 0
2017.5859 0
2017.58864 0
2017.59138 0
2017.59411 0
2017.59685 0
2017.59959 0
2017.60233 0
2017.60507 0
2017.6078 0
2017.61054 0
2017.61328 0
2017.61602 0
2017.61875 0
2017.62149 0
2017.62423 0
2017.62697 0
2017.62971 0
2017.63244 0
2017.63518 0
2017.63792 0
2017.64066 0
2017.64339 0
2017.64613 0
2017.64887 0
2017.65161 0
2017.65435 0
2017.65708 0
2017.65982 0
2017.66256 0
2017.6653 0
2017.66804 0
2017.67077 0
2017.67351 0
2017.67625 0
2017.67899 0
2017.68172 0
2017.68446 0
2017.6872 0
2017.68994 0
2017.69268 0
2017.69541 0
2017.69815 0
2017.70089 0
2017.70363 0
2017.70637 0
2017.7091 0
2017.71184 0
2017.71458 0
2017.71732 0
2017.72005 0
2017.72279 0
2017.72553 0
2017.72827 0
2017.73101 0
2017.73374 0
2017.73648 0
2017.73922 0
2017.74196 0
2017.7447 0
2017.74743 0
2017.75017 0
2017.75291 0
2017.75565 0
2017.75838 0
2017.76112 0
2017.76386 0
2017.7666 0
2017.76934 0
2017.77207 0
2017.77481 0
2017.77755 0
2017.78029 0
2017.78303 0
2017.78576 0
2017.7885 0
2017.79124 0
2017.79398 0
2017.79671 0
2017.79945 0
2017.80219 1
2017.80493 0
2017.80767 0
2017.8104 0
2017.81314 0
2017.81588 0
2017.81862 0
2017.82136 0
2017.82409 0
2017.82683 0
2017.82957 0
2017.83231 0
2017.83504 0
2017.83778 0
2017.84052 0
2017.84326 0
2017.846 0
2017.84873 0
2017.85147 0
2017.85421 0
2017.85695 0
2017.85969 0
2017.86242 0
2017.86516 0
2017.8679 0
2017.87064 0
2017.87337 0
2017.87611 0
2017.87885 0
2017.88159 0
2017.88433 0
2017.88706 0
2017.8898 0
2017.89254 0
2017.89528 0
2017.89802 0
2017.90075 0
2017.90349 0
2017.90623 0
2017.90897 0
2017.9117 0
2017.91444 0
2017.91718 0
2017.91992 0
2017.92266 0
2017.92539 0
2017.92813 0
2017.93087 0
2017.93361 0
2017.93634 0
2017.93908 0
2017.94182 0
2017.94456 0
2017.9473 0
2017.95003 0
2017.95277 0
2017.95551 0
2017.95825 0
2017.96099 0
2017.96372 0
2017.96646 0
2017.9692 0
2017.97194 0
2017.97467 0
2017.97741 0
2017.98015 0
2017.98289 0
2017.98563 0
2017.98836 0
2017.9911 0
2017.99384 0
2017.99658 0
2018.0 0
2018.00274 0
2018.00548 0
2018.00821 0
2018.01095 0
2018.01369 0
2018.01643 0
2018.01916 0
2018.0219 0
2018.02464 0
2018.02738 0
2018.03012 0
2018.03285 0
2018.03559 0
2018.03833 0
2018.04107 0
2018.04381 0
2018.04654 0
2018.04928 0
2018.05202 0
2018.05476 0
2018.05749 0
2018.06023 0
2018.06297 0
2018.06571 0
2018.06845 0
2018.07118 0
2018.07392 0
2018.07666 0
2018.0794 0
2018.08214 0
2018.08487 0
2018.08761 0
2018.09035 0
2018.09309 0
2018.09582 0
2018.09856 0
2018.1013 0
2018.10404 0
2018.10678 0
2018.10951 0
2018.11225 0
2018.11499 0
2018.11773 0
2018.12047 0
2018.1232 0
2018.12594 0
2018.12868 0
2018.13142 0
2018.13415 0
2018.13689 0
2018.13963 0
2018.14237 0
2018.14511 0
2018.14784 0
2018.15058 0
2018.15332 0
2018.15606 0
2018.1588 0
2018.16153 0
2018.16427 0
2018.16701 0
2018.16975 0
2018.17248 0
2018.17522 0
2018.17796 0
2018.1807 1
2018.18344 0
2018.18617 0
2018.18891 0
2018.19165 0
2018.19439 0
2018.19713 0
2018.19986 0
2018.2026 0
2018.20534 0
2018.20808 0
2018.21081 0
2018.21355 0
2018.21629 0
2018.21903 0
2018.22177 0
2018.2245 0
2018.22724 0
2018.22998 0
2018.23272 0
2018.23546 0
2018.23819 0
2018.24093 0
2018.24367 0
2018.24641 0
2018.24914 0
2018.25188 0
2018.25462 0
2018.25736 0
2018.2601 0
2018.26283 0
2018.26557 0
2018.26831 0
2018.27105 0
2018.27379 0
2018.27652 0
2018.27926 0
2018.282 0
2018.28474 0
2018.28747 0
2018.29021 0
2018.29295 0
2018.29569 0
2018.29843 0
2018.30116 0
2018.3039 0
2018.30664 0
2018.30938 0
2018.31211 0
2018.31485 0
2018.31759 0
2018.32033 0
2018.32307 0
2018.3258 0
2018.32854 0
2018.33128 0
2018.33402 0
2018.33676 0
2018.33949 0
2018.34223 0
2018.34497 0
2018.34771 0
2018.35044 0
2018.35318 0
2018.35592 0
2018.35866 0
2018.3614 0
2018.36413 0
2018.36687 0
2018.36961 0
2018.37235 0
2018.37509 0
2018.37782 0
2018.38056 0
2018.3833 0
2018.38604 0
2018.38877 0
2018.39151 0
2018.39425 0
2018.39699 0
2018.39973 0
2018.40246 0
2018.4052 0
2018.40794 0
2018.41068 0
2018.41342 0
2018.41615 0
2018.41889 0
2018.42163 0
2018.42437 0
2018.4271 0
2018.42984 0
2018.43258 0
2018.43532 0
2018.43806 0
2018.44079 0
2018.44353 1
2018.44627 0
2018.44901 0
2018.45175 0
2018.45448 0
2018.45722 0
2018.45996 0
2018.4627 0
2018.46543 0
2018.46817 0
2018.47091 0
2018.47365 0
2018.47639 0
2018.47912 0
2018.48186 0
2018.4846 0
2018.48734 0
2018.49008 0
2018.49281 0
2018.49555 0
2018.49829 0
2018.50103 0
2018.50376 0
2018.5065 0
2018.50924 0
2018.51198 0
2018.51472 0
2018.51745 0
2018.52019 0
2018.52293 0
2018.52567 0
2018.52841 0
2018.53114 0
2018.53388 0
2018.53662 0
2018.53936 0
2018.54209 0
2018.54483 0
2018.54757 0
2018.55031 0
2018.55305 0
2018.55578 0
2018.55852 0
2018.56126 0
2018.564 0
2018.56674 0
2018.56947 0
2018.57221 0
2018.57495 0
2018.57769 0
2018.58042 0
2018.58316 0
2018.5859 0
2018.58864 0
2018.59138 0
2018.59411 0
2018.59685 0
2018.59959 0
2018.60233 0
2018.60507 0
2018.6078 0
2018.61054 0
2018.61328 0
2018.61602 0
2018.61875 0
2018.62149 0
2018.62423 0
2018.62697 0
2018.62971 0
2018.63244 0
2018.63518 0
2018.63792 0
2018.64066 0
2018.64339 0
2018.64613 0
2018.64887 0
2018.65161 0
2018.65435 0
2018.65708 0
2018.65982 0
2018.66256 0
2018.6653 0
2018.66804 0
2018.67077 0
2018.67351 0
2018.67625 0
2018.67899 0
2018.68172 0
2018.68446 0
2018.6872 0
2018.68994 0
2018.69268 0
2018.69541 0
2018.69815 0
2018.70089 0
2018.70363 0
2018.70637 0
2018.7091 0
2018.71184 0
2018.71458 0
2018.71732 0
2018.72005 0
2018.72279 0
2018.72553 0
2018.72827 0
2018.73101 0
2018.73374 0
2018.73648 0
2018.73922 0
2018.74196 0
2018.7447 0
2018.74743 0
2018.75017 0
2018.75291 0
2018.75565 0
2018.75838 0
2018.76112 0
2018.76386 0
2018.7666 0
2018.76934 0
2018.77207 0
2018.77481 0
2018.77755 0
2018.78029 0
2018.78303 0
2018.78576 0
2018.7885 0
2018.79124 0
2018.79398 0
2018.79671 0
2018.79945 0
2018.80219 0
2018.80493 0
2018.80767 0
2018.8104 0
2018.81314 0
2018.81588 0
2018.81862 0
2018.82136 0
2018.82409 0
2018.82683 0
2018.82957 0
2018.83231 0
2018.83504 0
2018.83778 0
2018.84052 0
2018.84326 0
2018.846 0
2018.84873 0
2018.85147 0
2018.85421 0
2018.85695 1
2018.85969 0
2018.86242 0
2018.86516 0
2018.8679 0
2018.87064 0
2018.87337 0
2018.87611 0
2018.87885 0
2018.88159 0
2018.88433 0
2018.88706 0
2018.8898 0
2018.89254 0
2018.89528 0
2018.89802 0
2018.90075 0
2018.90349 0
2018.90623 0
2018.90897 0
2018.9117 0
2018.91444 0
2018.91718 0
2018.91992 0
2018.92266 0
2018.92539 0
2018.92813 0
2018.93087 0
2018.93361 0
2018.93634 0
2018.93908 0
2018.94182 0
2018.94456 0
2018.9473 0
2018.95003 0
2018.95277 0
2018.95551 0
2018.95825 0
2018.96099 0
2018.96372 0
2018.96646 0
2018.9692 0
2018.97194 0
2018.97467 0
2018.97741 0
2018.98015 0
2018.98289 0
2018.98563 0
2018.98836 0
2018.9911 0
2018.99384 0
2018.99658 0
2019.0 0
2019.00274 0
2019.00548 0
2019.00821 0
2019.01095 0
2019.01369 0
2019.01643 0
2019.01916 0
2019.0219 0
2019.02464 0
2019.02738 0
2019.03012 0
2019.03285 0
2019.03559 0
2019.03833 0
2019.04107 0
2019.04381 0
2019.04654 0
2019.04928 0
2019.05202 0
2019.05476 0
2019.05749 0
2019.06023 0
2019.06297 0
2019.06571 0
2019.06845 0
2019.07118 0
2019.07392 0
2019.07666 0
2019.0794 0
2019.08214 0
2019.08487 0
2019.08761 0
2019.09035 0
2019.09309 0
2019.09582 0
2019.09856 0
2019.1013 0
2019.10404 0
2019.10678 0
2019.10951 0
2019.11225 0
2019.11499 0
2019.11773 0
2019.12047 0
2019.1232 0
2019.12594 0
2019.12868 0
2019.13142 0
2019.13415 0
2019.13689 0
2019.13963 0
2019.14237 0
2019.14511 0
2019.14784 0
2019.15058 0
2019.15332 0
2019.15606 0
2019.1588 0
2019.16153 0
2019.16427 0
2019.16701 0
2019.16975 0
2019.17248 0
2019.17522 0
2019.17796 0
2019.1807 0
2019.18344 0
2019.18617 0
2019.18891 0
2019.19165 0
2019.19439 0
2019.19713 0
2019.19986 0
2019.2026 0
2019.20534 0
2019.20808 0
2019.21081 0
2019.21355 0
2019.21629 0
2019.21903 0
2019.22177 0
2019.2245 0
2019.22724 0
2019.22998 0
2019.23272 0
2019.23546 0
2019.23819 0
2019.24093 0
2019.24367 0
2019.24641 0
2019.24914 0
2019.25188 0
2019.25462 0
2019.25736 0
2019.2601 0
2019.26283 0
2019.26557 0
2019.26831 0
2019.27105 0
2019.27379 0
2019.27652 0
2019.27926 0
2019.282 0
2019.28474 0
2019.28747 0
2019.29021 0
2019.29295 0
2019.29569 1
2019.29843 0
2019.30116 0
2019.3039 0
2019.30664 0
2019.30938 0
2019.31211 0
2019.31485 0
2019.31759 0
2019.32033 0
2019.32307 0
2019.3258 0
2019.32854 0
2019.33128 0
2019.33402 0
2019.33676 0
2019.33949 0
2019.34223 0
2019.34497 0
2019.34771 0
2019.35044 0
2019.35318 0
2019.35592 0
2019.35866 0
2019.3614 0
2019.36413 0
2019.36687 0
2019.36961 0
2019.37235 0
2019.37509 0
2019.37782 0
2019.38056 0
2019.3833 0
2019.38604 1
2019.38877 0
2019.39151 0
2019.39425 0
2019.39699 0
2019.39973 0
2019.40246 0
2019.4052 0
2019.40794 0
2019.41068 0
2019.41342 0
2019.41615 0
2019.41889 0
2019.42163 0
2019.42437 0
2019.4271 0
2019.42984 0
2019.43258 0
2019.43532 0
2019.43806 0
2019.44079 0
2019.44353 0
2019.44627 0
2019.44901 0
2019.45175 0
2019.45448 0
2019.45722 0
2019.45996 0
2019.4627 0
2019.46543 0
2019.46817 0
2019.47091 0
2019.47365 0
2019.47639 0
2019.47912 0
2019.48186 0
2019.4846 0
2019.48734 0
2019.49008 0
2019.49281 0
2019.49555 0
2019.49829 0
2019.50103 0
2019.50376 0
2019.5065 0
2019.50924 0
2019.51198 0
2019.51472 0
2019.51745 0
2019.52019 0
2019.52293 0
2019.52567 0
2019.52841 0
2019.53114 0
2019.53388 0
2019.53662 0
2019.53936 0
2019.54209 0
2019.54483 0
2019.54757 0
2019.55031 0
2019.55305 0
2019.55578 0
2019.55852 0
2019.56126 0
2019.564 0
2019.56674 0
2019.56947 0
2019.57221 0
2019.57495 0
2019.57769 0
2019.58042 0
2019.58316 0
2019.5859 0
2019.58864 0
2019.59138 0
2019.59411 0
2019.59685 0
2019.59959 0
2019.60233 0
2019.60507 0
2019.6078 0
2019.61054 0
2019.61328 0
2019.61602 0
2019.61875 0
2019.62149 0
2019.62423 0
2019.62697 0
2019.62971 0
2019.63244 0
2019.63518 0
2019.63792 0
2019.64066 0
2019.64339 0
2019.64613 0
2019.64887 0
2019.65161 0
2019.65435 0
2019.65708 0
2019.65982 0
2019.66256 0
2019.6653 0
2019.66804 0
2019.67077 0
2019.67351 0
2019.67625 0
2019.67899 0
2019.68172 0
2019.68446 0
2019.6872 0
2019.68994 0
2019.69268 0
2019.69541 0
2019.69815 0
2019.70089 0
2019.70363 0
2019.70637 0
2019.7091 0
2019.71184 0
2019.71458 0
2019.71732 0
2019.72005 0
2019.72279 0
2019.72553 0
2019.72827 0
2019.73101 0
2019.73374 0
2019.73648 0
2019.73922 0
2019.74196 0
2019.7447 0
2019.74743 0
2019.75017 0
2019.75291 0
2019.75565 0
2019.75838 0
2019.76112 0
2019.76386 0
2019.7666 0
2019.76934 0
2019.77207 0
2019.77481 0
2019.77755 0
2019.78029 0
2019.78303 0
2019.78576 0
2019.7885 0
2019.79124 0
2019.79398 0
2019.79671 0
2019.79945 0
2019.80219 0
2019.80493 0
2019.80767 0
2019.8104 0
2019.81314 0
2019.81588 1
2019.81862 0
2019.82136 0
2019.82409 0
2019.82683 0
2019.82957 0
2019.83231 0
2019.83504 0
2019.83778 0
2019.84052 0
2019.84326 0
2019.846 0
2019.84873 0
2019.85147 0
2019.85421 0
2019.85695 0
2019.85969 0
2019.86242 0
2019.86516 0
2019.8679 0
2019.87064 0
2019.87337 0
2019.87611 0
2019.87885 0
2019.88159 0
2019.88433 0
2019.88706 0
2019.8898 0
2019.89254 0
2019.89528 0
2019.89802 0
2019.90075 0
2019.90349 0
2019.90623 0
2019.90897 0
2019.9117 0
2019.91444 0
2019.91718 0
2019.91992 0
2019.92266 0
2019.92539 0
2019.92813 0
2019.93087 0
2019.93361 0
2019.93634 0
2019.93908 0
2019.94182 0
2019.94456 0
2019.9473 0
2019.95003 0
2019.95277 0
2019.95551 0
2019.95825 0
2019.96099 0
2019.96372 0
2019.96646 0
2019.9692 0
2019.97194 0
2019.97467 0
2019.97741 0
2019.98015 0
2019.98289 0
2019.98563 0
2019.98836 0
2019.9911 0
2019.99384 0
2019.99658 0
2020.0 0
2020.00273 0
2020.00546 0
2020.00819 0
2020.01092 0
2020.01365 0
2020.01638 0
2020.01911 0
2020.02184 0
2020.02457 0
2020.0273 0
2020.03003 0
2020.03276 0
2020.03549 0
2020.03823 0
2020.04096 0
2020.04369 0
2020.04642 0
2020.04915 0
2020.05188 0
2020.05461 0
2020.05734 0
2020.06007 0
2020.0628 0
2020.06553 0
2020.06826 0
2020.07099 0
2020.07372 0
2020.07645 0
2020.07918 0
2020.08191 0
2020.08464 0
2020.08737 0
2020.0901 0
2020.09283 0
2020.09556 0
2020.09829 0
2020.10102 0
2020.10375 0
2020.10648 0
2020.10922 0
2020.11195 0
2020.11468 0
2020.11741 0
2020.12014 0
2020.12287 0
2020.1256 0
2020.12833 0
2020.13106 0
2020.13379 0
2020.13652 0
2020.13925 0
2020.14198 0
2020.14471 0
2020.14744 0
2020.15017 0
2020.1529 0
2020.15563 0
2020.15836 0
2020.16109 0
2020.16382 0
2020.16655 0
2020.16928 1
2020.17201 0
2020.17474 0
2020.17747 0
2020.1802 0
2020.18294 0
2020.18567 0
2020.1884 0
2020.19113 0
2020.19386 0
2020.19659 0
2020.19932 0
2020.20205 0
2020.20478 0
2020.20751 0
2020.21024 0
2020.21297 0
2020.2157 0
2020.21843 0
2020.22116 0
2020.22389 0
2020.22662 0
2020.22935 0
2020.23208 0
2020.23481 0
2020.23754 0
2020.24027 0
2020.243 0
2020.24573 0
2020.24846 0
2020.25119 0
2020.25392 0
2020.25666 0
2020.25939 1
2020.26212 0
2020.26485 0
2020.26758 0
2020.27031 0
2020.27304 0
2020.27577 0
2020.2785 0
2020.28123 0
2020.28396 0
2020.28669 0
2020.28942 0
2020.29215 0
2020.29488 0
2020.29761 0
2020.30034 0
2020.30307 0
2020.3058 0
2020.30853 0
2020.31126 0
2020.31399 0
2020.31672 0
2020.31945 0
2020.32218 0
2020.32491 0
2020.32765 0
2020.33038 0
2020.33311 0
2020.33584 0
2020.33857 0
2020.3413 0
2020.34403 0
2020.34676 0
2020.34949 0
2020.35222 0
2020.35495 0
2020.35768 0
2020.36041 0
2020.36314 0
2020.36587 0
2020.3686 0
2020.37133 0
2020.37406 0
2020.37679 0
2020.37952 0
2020.38225 0
2020.38498 0
2020.38771 0
2020.39044 0
2020.39317 0
2020.3959 0
2020.39863 0
2020.40137 0
2020.4041 0
2020.40683 0
2020.40956 0
2020.41229 0
2020.41502 0
2020.41775 0
2020.42048 0
2020.42321 0
2020.42594 0
2020.42867 0
2020.4314 0
2020.43413 0
2020.43686 0
2020.43959 0
2020.44232 0
2020.44505 0
2020.44778 0
2020.45051 0
2020.45324 0
2020.45597 0
2020.4587 0
2020.46143 0
2020.46416 0
2020.46689 0
2020.46962 0
2020.47235 0
2020.47509 0
2020.47782 0
2020.48055 0
2020.48328 0
2020.48601 0
2020.48874 0
2020.49147 0
2020.4942 0
2020.49693 0
2020.49966 0
2020.50239 0
2020.50512 0
2020.50785 0
2020.51058 0
2020.51331 0
2020.51604 0
2020.51877 0
2020.5215 0
2020.52423 0
2020.52696 0
2020.52969 0
2020.53242 0
2020.53515 0
2020.53788 0
2020.54061 0
2020.54334 0
2020.54608 0
2020.54881 0
2020.55154 0
2020.55427 0
2020.557 0
2020.55973 0
2020.56246 0
2020.56519 0
2020.56792 0
2020.57065 0
2020.57338 0
2020.57611 0
2020.57884 0
2020.58157 0
2020.5843 0
2020.58703 0
2020.58976 0
2020.59249 0
2020.59522 0
2020.59795 0
2020.60068 0
2020.60341 0
2020.60614 0
2020.60887 0
2020.6116 0
2020.61433 0
2020.61706 0
2020.6198 0
2020.62253 0
2020.62526 0
2020.62799 0
2020.63072 0
2020.63345 0
2020.63618 0
2020.63891 0
2020.64164 0
2020.64437 0
2020.6471 0
2020.64983 0
2020.65256 0
2020.65529 0
2020.65802 0
2020.66075 0
2020.66348 0
2020.66621 0
2020.66894 0
2020.67167 0
2020.6744 0
2020.67713 0
2020.67986 0
2020.68259 0
2020.68532 0
2020.68805 0
2020.69078 0
2020.69352 0
2020.69625 0
2020.69898 0
2020.70171 0
2020.70444 0
2020.70717 0
2020.7099 0
2020.71263 0
2020.71536 0
2020.71809 0
2020.72082 0
2020.72355 0
2020.72628 0
2020.72901 0
2020.73174 0
2020.73447 1
2020.7372 0
2020.73993 0
2020.74266 0
2020.74539 0
2020.74812 0
2020.75085 0
2020.75358 0
2020.75631 0
2020.75904 0
2020.76177 0
2020.76451 0
2020.76724 0
2020.76997 0
2020.7727 0
2020.77543 0
2020.77816 1
2020.78089 0
2020.78362 0
2020.78635 0
2020.78908 0
2020.79181 0
2020.79454 0
2020.79727 0
2020.8 0
2020.80273 0
